,Binary Completion,passResult,down,yardsToGo,yardlineNumber,quarter,gameClock,num RB,num TE,num WR,num DL,num LB,num DB,defendersInBox,2-Man,Bracket,Cover-0,Cover-1,Cover-2,Cover-3,Cover-6,Goal Line,Prevent,Quarters,Red Zone,possessionTeam,homeTeamAbbr,visitorTeamAbbr,preSnapVisitorScore,preSnapHomeScore,off_score,def_score,score_diff,gameClock_seconds,secondsLeftInHalf
6519,1,C,1,10,22,3,13:19,1,1,3,4,2,5,6.0,0,0,0,0,0,0,0,0,0,1,0,LV,LV,PHI,7,17,17,17,0,799,1699
6521,1,C,1,10,50,3,09:01,1,1,3,4,2,5,6.0,0,0,0,0,0,0,1,0,0,0,0,LV,LV,PHI,7,24,24,24,0,541,1441
6522,1,C,1,10,31,3,08:05,2,1,2,4,3,4,6.0,0,0,0,0,0,1,0,0,0,0,0,LV,LV,PHI,7,24,24,24,0,485,1385
6523,1,C,3,6,6,3,06:44,1,1,3,4,2,5,6.0,0,0,0,0,0,0,0,0,0,0,1,LV,LV,PHI,7,24,24,24,0,404,1304
6524,0,I,2,10,28,3,04:45,1,1,3,4,2,5,5.0,0,0,0,0,0,1,0,0,0,0,0,PHI,LV,PHI,7,30,7,30,-23,285,1185
6525,0,I,3,10,28,3,04:40,1,1,3,4,1,6,5.0,0,0,0,0,0,1,0,0,0,0,0,PHI,LV,PHI,7,30,7,30,-23,280,1180
6526,1,C,4,10,28,3,04:33,1,1,3,4,1,6,6.0,0,0,0,0,0,1,0,0,0,0,0,PHI,LV,PHI,7,30,7,30,-23,273,1173
6528,1,C,1,10,49,4,14:17,1,1,3,4,2,5,7.0,0,0,0,0,0,1,0,0,0,0,0,PHI,LV,PHI,7,30,7,30,-23,857,857
6530,1,C,2,8,27,4,10:59,2,1,2,4,3,4,8.0,0,0,0,0,0,1,0,0,0,0,0,LV,LV,PHI,14,30,30,30,0,659,659
6531,1,C,2,5,25,4,08:05,1,1,3,4,2,5,7.0,0,0,0,0,0,1,0,0,0,0,0,LV,LV,PHI,14,30,30,30,0,485,485
6532,0,I,1,10,25,4,07:17,2,1,2,4,1,6,6.0,0,0,0,0,0,1,0,0,0,0,0,PHI,LV,PHI,14,33,14,33,-19,437,437
6533,1,C,2,10,25,4,07:09,1,1,3,4,1,6,4.0,0,0,0,0,0,1,0,0,0,0,0,PHI,LV,PHI,14,33,14,33,-19,429,429
6534,1,C,1,10,40,4,06:46,1,1,3,4,1,6,4.0,0,0,0,0,0,1,0,0,0,0,0,PHI,LV,PHI,14,33,14,33,-19,406,406
6535,0,I,1,10,40,4,06:24,1,1,3,4,1,6,5.0,0,0,0,0,0,1,0,0,0,0,0,PHI,LV,PHI,14,33,14,33,-19,384,384
6536,1,C,2,10,40,4,06:20,1,1,3,4,1,6,5.0,0,0,0,0,0,1,0,0,0,0,0,PHI,LV,PHI,14,33,14,33,-19,380,380
6537,0,I,1,10,28,4,05:19,1,1,3,4,1,6,4.0,0,0,0,0,0,1,0,0,0,0,0,PHI,LV,PHI,14,33,14,33,-19,319,319
6538,1,C,2,10,28,4,05:13,1,1,3,4,1,6,4.0,0,0,0,0,0,1,0,0,0,0,0,PHI,LV,PHI,14,33,14,33,-19,313,313
6539,1,C,3,5,23,4,04:44,1,1,3,4,1,6,4.0,0,0,0,0,0,1,0,0,0,0,0,PHI,LV,PHI,14,33,14,33,-19,284,284
6540,0,I,1,10,17,4,04:16,1,1,3,4,1,6,4.0,0,0,0,0,0,1,0,0,0,0,0,PHI,LV,PHI,14,33,14,33,-19,256,256
6541,0,I,2,10,17,4,04:08,1,1,3,4,2,5,6.0,0,0,0,0,0,1,0,0,0,0,0,PHI,LV,PHI,14,33,14,33,-19,248,248
6542,1,C,3,10,17,4,03:58,1,1,3,4,1,6,4.0,0,0,0,0,0,1,0,0,0,0,0,PHI,LV,PHI,14,33,14,33,-19,238,238
6543,1,C,0,0,2,4,03:50,1,1,3,4,2,5,6.0,0,0,0,0,0,0,0,0,0,0,1,PHI,LV,PHI,20,33,20,33,-13,230,230
6544,1,C,1,10,9,4,02:06,1,1,3,4,1,6,5.0,0,0,0,0,0,1,0,0,0,0,0,PHI,LV,PHI,22,33,22,33,-11,126,126
6545,1,C,1,10,19,4,02:00,1,1,3,4,1,6,4.0,0,0,0,0,0,1,0,0,0,0,0,PHI,LV,PHI,22,33,22,33,-11,120,120
6546,0,I,2,2,27,4,01:42,1,1,3,4,1,6,4.0,0,0,0,0,0,1,0,0,0,0,0,PHI,LV,PHI,22,33,22,33,-11,102,102
6547,1,C,3,2,27,4,01:34,1,1,3,4,1,6,4.0,0,0,0,0,0,1,0,0,0,0,0,PHI,LV,PHI,22,33,22,33,-11,94,94
6548,0,I,1,10,34,4,01:30,1,1,3,4,1,6,4.0,0,0,0,0,0,1,0,0,0,0,0,PHI,LV,PHI,22,33,22,33,-11,90,90
6549,1,C,2,10,34,4,01:21,1,1,3,4,1,6,4.0,0,0,0,0,0,1,0,0,0,0,0,PHI,LV,PHI,22,33,22,33,-11,81,81
6551,0,I,4,10,34,4,00:51,1,1,3,4,1,6,4.0,0,0,0,0,0,1,0,0,0,0,0,PHI,LV,PHI,22,33,22,33,-11,51,51
6552,1,C,1,10,30,1,14:37,1,2,2,4,3,4,8.0,0,0,0,0,0,1,0,0,0,0,0,ARI,ARI,HOU,0,0,0,0,0,877,1777
6554,1,C,1,10,27,1,12:37,1,1,3,3,4,4,7.0,0,0,0,0,0,1,0,0,0,0,0,HOU,ARI,HOU,0,0,0,0,0,757,1657
6555,0,I,2,7,30,1,11:54,1,1,3,2,4,5,6.0,0,0,0,0,1,0,0,0,0,0,0,HOU,ARI,HOU,0,0,0,0,0,714,1614
6558,1,C,2,6,40,1,07:48,1,1,3,2,4,5,6.0,0,0,0,0,0,1,0,0,0,0,0,HOU,ARI,HOU,0,0,0,0,0,468,1368
6559,1,C,2,9,49,1,06:25,1,1,3,2,4,5,5.0,0,0,0,0,0,0,1,0,0,0,0,HOU,ARI,HOU,0,0,0,0,0,385,1285
6560,1,C,1,10,40,1,02:53,1,2,2,4,4,3,8.0,0,0,0,0,0,1,0,0,0,0,0,HOU,ARI,HOU,2,0,2,0,2,173,1073
6561,1,C,2,17,45,1,01:06,1,1,3,2,4,5,6.0,0,0,0,0,0,0,1,0,0,0,0,HOU,ARI,HOU,2,0,2,0,2,66,966
6562,1,C,3,12,40,1,00:23,1,1,3,1,5,5,7.0,0,0,0,0,0,1,0,0,0,0,0,HOU,ARI,HOU,2,0,2,0,2,23,923
6563,0,I,2,6,29,2,14:30,2,0,3,4,2,5,7.0,0,0,0,0,0,1,0,0,0,0,0,ARI,ARI,HOU,5,0,0,0,0,870,870
6564,1,C,3,6,29,2,14:24,1,1,3,4,2,5,7.0,0,0,0,0,0,1,0,0,0,0,0,ARI,ARI,HOU,5,0,0,0,0,864,864
6565,1,C,2,5,42,2,13:34,1,1,3,4,2,5,7.0,0,0,0,0,0,1,0,0,0,0,0,ARI,ARI,HOU,5,0,0,0,0,814,814
6566,0,I,3,2,23,2,11:01,1,1,3,4,2,5,7.0,0,0,0,0,0,1,0,0,0,0,0,ARI,ARI,HOU,5,0,0,0,0,661,661
6567,1,C,4,2,23,2,10:56,1,0,4,4,2,5,5.0,0,0,0,0,0,1,0,0,0,0,0,ARI,ARI,HOU,5,0,0,0,0,656,656
6569,1,C,2,8,39,2,06:33,1,1,3,2,4,5,7.0,0,0,0,0,0,1,0,0,0,0,0,HOU,ARI,HOU,5,7,5,7,-2,393,393
6571,0,I,2,18,40,2,03:51,1,1,3,4,2,5,6.0,0,0,0,0,1,0,0,0,0,0,0,ARI,ARI,HOU,5,7,7,7,0,231,231
6572,1,C,3,23,45,2,03:46,1,0,4,4,2,5,4.0,0,0,0,0,1,0,0,0,0,0,0,ARI,ARI,HOU,5,7,7,7,0,226,226
6573,1,C,2,5,5,2,02:51,1,2,2,4,3,4,7.0,0,0,0,0,0,0,0,0,0,0,1,ARI,ARI,HOU,5,7,7,7,0,171,171
6574,0,I,2,16,19,2,01:56,1,1,3,2,4,5,5.0,0,0,0,0,0,1,0,0,0,0,0,HOU,ARI,HOU,5,14,5,14,-9,116,116
6575,1,C,2,4,32,2,01:02,1,0,4,4,2,5,6.0,0,0,0,0,0,1,0,0,0,0,0,ARI,ARI,HOU,5,14,14,14,0,62,62
6576,1,C,1,10,49,2,00:44,1,0,4,4,2,5,4.0,0,0,0,0,1,0,0,0,0,0,0,ARI,ARI,HOU,5,14,14,14,0,44,44
6578,0,I,2,12,13,2,00:13,0,1,4,4,2,5,5.0,0,0,0,0,0,0,0,0,0,1,0,ARI,ARI,HOU,5,14,14,14,0,13,13
6579,0,I,1,10,25,3,15:00,1,2,2,3,4,4,7.0,0,0,0,0,0,1,0,0,0,0,0,HOU,ARI,HOU,5,17,5,17,-12,900,1800
6580,1,C,3,7,28,3,14:14,1,1,3,1,5,5,6.0,0,0,0,0,0,1,0,0,0,0,0,HOU,ARI,HOU,5,17,5,17,-12,854,1754
6581,1,C,2,19,27,3,12:51,1,2,2,2,4,5,6.0,0,0,0,0,0,1,0,0,0,0,0,HOU,ARI,HOU,5,17,5,17,-12,771,1671
6582,1,C,3,13,33,3,12:14,1,1,3,1,5,5,6.0,0,0,0,0,0,0,1,0,0,0,0,HOU,ARI,HOU,5,17,5,17,-12,734,1634
6583,1,C,2,8,14,3,10:58,1,1,3,4,2,5,7.0,0,0,0,0,0,1,0,0,0,0,0,ARI,ARI,HOU,5,17,17,17,0,658,1558
6584,1,C,2,6,29,3,09:50,1,1,3,4,2,5,7.0,0,0,0,0,0,1,0,0,0,0,0,ARI,ARI,HOU,5,17,17,17,0,590,1490
6585,1,C,2,11,40,3,08:43,2,0,3,4,2,5,7.0,0,0,0,0,0,1,0,0,0,0,0,ARI,ARI,HOU,5,17,17,17,0,523,1423
6586,1,C,1,10,47,3,08:08,2,2,1,4,3,4,7.0,0,0,0,0,0,1,0,0,0,0,0,ARI,ARI,HOU,5,17,17,17,0,488,1388
6587,1,C,1,10,25,3,07:58,1,1,3,2,4,5,6.0,0,0,0,0,0,1,0,0,0,0,0,HOU,ARI,HOU,5,24,5,24,-19,478,1378
6588,0,I,3,2,33,3,06:42,1,1,3,2,4,5,6.0,0,0,0,0,1,0,0,0,0,0,0,HOU,ARI,HOU,5,24,5,24,-19,402,1302
6589,0,I,2,10,24,3,05:50,2,0,3,4,2,5,6.0,0,0,0,0,0,0,1,0,0,0,0,ARI,ARI,HOU,5,24,24,24,0,350,1250
6590,0,IN,2,12,39,3,04:28,1,1,3,4,2,5,4.0,0,0,0,0,0,0,1,0,0,0,0,ARI,ARI,HOU,5,24,24,24,0,268,1168
6591,1,C,2,6,42,3,03:53,1,1,3,2,4,5,5.0,0,0,0,0,0,0,1,0,0,0,0,HOU,ARI,HOU,5,24,5,24,-19,233,1133
6593,0,I,3,14,16,3,00:54,1,0,4,4,2,5,5.0,0,0,0,0,0,0,1,0,0,0,0,ARI,ARI,HOU,5,24,24,24,0,54,954
6594,1,C,2,8,40,3,00:09,1,1,3,2,4,5,6.0,0,0,0,0,0,0,1,0,0,0,0,HOU,ARI,HOU,5,24,5,24,-19,9,909
6595,0,I,4,5,37,4,14:20,1,1,3,2,4,5,7.0,0,0,1,0,0,0,0,0,0,0,0,HOU,ARI,HOU,5,24,5,24,-19,860,860
6596,1,C,1,10,25,4,10:22,1,1,3,2,4,5,7.0,0,0,0,0,0,1,0,0,0,0,0,HOU,ARI,HOU,5,31,5,31,-26,622,622
6597,0,I,3,8,27,4,09:18,2,0,3,2,4,5,7.0,0,0,0,0,0,1,0,0,0,0,0,HOU,ARI,HOU,5,31,5,31,-26,558,558
6598,1,C,1,20,11,4,04:34,1,1,3,2,4,5,5.0,0,0,0,0,0,1,0,0,0,0,0,HOU,ARI,HOU,5,31,5,31,-26,274,274
6599,1,C,2,10,21,4,04:29,1,1,3,2,4,5,5.0,1,0,0,0,0,0,0,0,0,0,0,HOU,ARI,HOU,5,31,5,31,-26,269,269
6600,1,C,3,2,29,4,04:24,1,1,3,2,4,5,5.0,0,0,0,0,1,0,0,0,0,0,0,HOU,ARI,HOU,5,31,5,31,-26,264,264
6601,0,I,1,10,44,4,03:48,1,2,2,2,4,5,7.0,0,0,0,0,0,1,0,0,0,0,0,HOU,ARI,HOU,5,31,5,31,-26,228,228
6602,1,C,2,10,44,4,03:43,1,2,2,2,4,5,6.0,0,0,0,0,0,0,0,0,0,1,0,HOU,ARI,HOU,5,31,5,31,-26,223,223
6603,0,I,3,5,49,4,03:06,1,1,3,2,4,5,6.0,0,0,0,0,1,0,0,0,0,0,0,HOU,ARI,HOU,5,31,5,31,-26,186,186
6604,0,I,4,5,49,4,03:01,1,1,3,2,4,5,7.0,0,0,1,0,0,0,0,0,0,0,0,HOU,ARI,HOU,5,31,5,31,-26,181,181
6606,1,C,3,16,19,1,13:50,1,2,2,2,3,6,5.0,0,0,0,0,1,0,0,0,0,0,0,CHI,TB,CHI,0,0,0,0,0,830,1730
6608,0,I,3,8,44,1,09:58,1,1,3,3,3,5,6.0,0,0,0,0,0,0,0,0,0,1,0,CHI,TB,CHI,0,7,0,7,-7,598,1498
6609,0,I,2,6,20,1,09:07,1,1,3,2,4,5,5.0,0,0,0,0,0,1,0,0,0,0,0,TB,TB,CHI,0,7,7,7,0,547,1447
6610,1,C,1,10,35,1,08:10,1,3,1,4,3,4,7.0,0,0,0,1,0,0,0,0,0,0,0,CHI,TB,CHI,0,7,0,7,-7,490,1390
6611,0,I,2,5,40,1,07:31,1,1,3,3,3,5,7.0,0,0,0,0,1,0,0,0,0,0,0,CHI,TB,CHI,0,7,0,7,-7,451,1351
6612,0,IN,3,5,40,1,07:27,1,1,3,3,3,5,6.0,0,0,0,0,0,1,0,0,0,0,0,CHI,TB,CHI,0,7,0,7,-7,447,1347
6613,1,C,1,10,40,1,07:13,1,1,3,2,4,5,6.0,0,0,0,0,0,0,1,0,0,0,0,TB,TB,CHI,0,7,7,7,0,433,1333
6614,1,C,1,10,30,1,06:08,1,1,3,2,4,5,7.0,0,0,0,1,0,0,0,0,0,0,0,TB,TB,CHI,0,7,7,7,0,368,1268
6615,0,I,1,9,9,1,05:25,1,2,2,2,4,5,8.0,0,0,0,0,0,0,0,0,0,0,1,TB,TB,CHI,0,7,7,7,0,325,1225
6616,1,C,3,4,4,1,04:40,1,1,3,2,4,5,7.0,0,0,0,0,0,0,0,0,0,0,1,TB,TB,CHI,0,7,7,7,0,280,1180
6617,1,C,1,10,35,1,03:30,1,1,3,2,4,5,6.0,0,0,0,0,1,0,0,0,0,0,0,CHI,TB,CHI,0,14,0,14,-14,210,1110
6619,1,C,1,10,35,1,02:07,1,1,3,2,4,5,6.0,0,0,0,0,0,0,1,0,0,0,0,TB,TB,CHI,0,14,14,14,0,127,1027
6620,0,I,2,7,9,1,00:14,1,1,3,2,4,5,6.0,0,0,0,0,0,0,0,0,0,0,1,TB,TB,CHI,0,14,14,14,0,14,914
6621,1,C,3,7,9,1,00:10,1,1,3,2,4,5,6.0,0,0,0,1,0,0,0,0,0,0,0,TB,TB,CHI,0,14,14,14,0,10,910
6622,1,C,2,5,30,2,15:00,1,1,3,3,3,5,7.0,0,0,0,0,1,0,0,0,0,0,0,CHI,TB,CHI,0,21,0,21,-21,900,900
6623,0,I,3,2,33,2,14:18,1,1,3,3,3,5,6.0,0,0,0,0,0,1,0,0,0,0,0,CHI,TB,CHI,0,21,0,21,-21,858,858
6624,0,I,1,10,42,2,12:49,1,1,3,2,4,5,6.0,0,0,0,0,0,0,1,0,0,0,0,TB,TB,CHI,0,21,21,21,0,769,769
6625,0,I,2,10,42,2,12:45,1,1,3,2,4,5,6.0,0,0,0,1,0,0,0,0,0,0,0,TB,TB,CHI,0,21,21,21,0,765,765
6626,0,I,3,10,42,2,12:41,1,1,3,2,3,6,6.0,0,0,0,1,0,0,0,0,0,0,0,TB,TB,CHI,0,21,21,21,0,761,761
6627,1,C,2,4,35,2,11:46,1,2,2,4,3,4,7.0,0,0,0,0,1,0,0,0,0,0,0,CHI,TB,CHI,0,21,0,21,-21,706,706
6628,1,C,1,10,41,2,11:07,2,0,3,3,3,5,6.0,0,0,0,0,1,0,0,0,0,0,0,CHI,TB,CHI,0,21,0,21,-21,667,667
6630,0,I,1,10,25,2,10:18,1,1,3,2,4,5,6.0,0,0,0,0,0,0,1,0,0,0,0,TB,TB,CHI,0,21,21,21,0,618,618
6631,0,I,2,10,25,2,10:14,1,3,1,2,4,5,5.0,0,0,0,1,0,0,0,0,0,0,0,TB,TB,CHI,0,21,21,21,0,614,614
6632,0,I,3,10,25,2,10:10,1,1,3,2,3,6,6.0,0,0,0,1,0,0,0,0,0,0,0,TB,TB,CHI,0,21,21,21,0,610,610
6633,1,C,1,10,33,2,10:01,1,2,2,3,4,4,7.0,0,0,0,1,0,0,0,0,0,0,0,CHI,TB,CHI,0,21,0,21,-21,601,601
6635,1,C,2,4,14,2,07:41,1,1,3,3,3,5,6.0,0,0,1,0,0,0,0,0,0,0,0,CHI,TB,CHI,0,21,0,21,-21,461,461
6636,0,I,2,10,10,2,06:25,1,1,3,3,3,5,6.0,0,0,1,0,0,0,0,0,0,0,0,CHI,TB,CHI,0,21,0,21,-21,385,385
6637,0,I,3,10,10,2,06:17,1,3,1,3,3,5,5.0,0,0,0,0,0,0,0,0,0,0,1,CHI,TB,CHI,0,21,0,21,-21,377,377
6638,1,C,2,4,42,2,04:54,1,2,2,2,4,5,7.0,0,0,0,0,0,1,0,0,0,0,0,TB,TB,CHI,3,21,21,21,0,294,294
6639,1,C,1,10,48,2,04:11,1,1,3,2,4,5,6.0,0,0,0,1,0,0,0,0,0,0,0,TB,TB,CHI,3,21,21,21,0,251,251
6640,1,C,2,4,31,2,03:11,1,1,3,3,3,5,6.0,0,0,0,0,1,0,0,0,0,0,0,CHI,TB,CHI,3,28,3,28,-25,191,191
6641,0,I,2,12,41,2,02:22,1,1,3,3,3,5,6.0,0,0,0,0,0,0,1,0,0,0,0,CHI,TB,CHI,3,28,3,28,-25,142,142
6644,0,I,1,10,48,2,01:54,1,1,3,2,3,6,6.0,0,0,0,0,0,0,1,0,0,0,0,TB,TB,CHI,3,28,28,28,0,114,114
6645,1,C,2,10,48,2,01:47,1,1,3,2,3,6,5.0,0,0,0,0,1,0,0,0,0,0,0,TB,TB,CHI,3,28,28,28,0,107,107
6646,1,C,3,10,20,2,01:00,1,1,3,2,3,6,5.0,0,0,0,1,0,0,0,0,0,0,0,TB,TB,CHI,3,28,28,28,0,60,60
6647,0,I,1,8,8,2,00:22,1,1,3,3,3,5,6.0,0,0,0,1,0,0,0,0,0,0,0,TB,TB,CHI,3,28,28,28,0,22,22
6648,0,I,2,8,8,2,00:19,1,1,3,2,4,5,6.0,0,0,0,0,0,0,0,0,0,0,1,TB,TB,CHI,3,28,28,28,0,19,19
6649,1,C,3,8,8,2,00:14,1,1,3,2,4,5,6.0,0,0,0,0,0,0,0,0,0,0,1,TB,TB,CHI,3,28,28,28,0,14,14
6650,1,C,1,10,17,3,14:56,1,1,3,2,4,5,6.0,0,0,0,0,0,0,1,0,0,0,0,TB,TB,CHI,3,35,35,35,0,896,1796
6651,1,C,2,8,48,3,13:21,1,1,3,2,4,5,6.0,0,0,0,0,0,1,0,0,0,0,0,TB,TB,CHI,3,35,35,35,0,801,1701
6652,1,C,3,5,25,3,10:44,1,1,3,3,3,5,6.0,0,0,0,0,0,1,0,0,0,0,0,CHI,TB,CHI,3,35,3,35,-32,644,1544
6653,1,C,1,10,35,3,10:13,1,2,2,4,3,4,8.0,0,0,0,0,0,1,0,0,0,0,0,CHI,TB,CHI,3,35,3,35,-32,613,1513
6654,1,C,2,8,21,3,08:20,1,1,3,3,3,5,6.0,0,0,1,0,0,0,0,0,0,0,0,CHI,TB,CHI,3,35,3,35,-32,500,1400
6655,0,IN,3,12,25,3,07:40,1,1,3,3,3,5,6.0,0,0,0,0,0,0,0,0,0,1,0,CHI,TB,CHI,3,35,3,35,-32,460,1360
6656,1,C,2,9,34,3,06:44,1,1,3,2,4,5,5.0,0,0,0,0,0,0,1,0,0,0,0,TB,TB,CHI,3,35,35,35,0,404,1304
6657,0,IN,2,11,1,4,15:00,1,2,2,3,3,5,7.0,0,0,0,0,0,1,0,0,0,0,0,CHI,TB,CHI,3,35,3,35,-32,900,900
6658,1,C,2,8,35,4,14:14,1,1,3,2,4,5,7.0,0,0,0,0,0,0,1,0,0,0,0,TB,TB,CHI,3,35,35,35,0,854,854
6659,0,I,2,4,4,4,13:03,0,3,2,2,4,5,7.0,0,0,1,0,0,0,0,0,0,0,0,TB,TB,CHI,3,35,35,35,0,783,783
6660,0,I,3,4,4,4,13:00,1,0,4,2,4,5,7.0,0,0,1,0,0,0,0,0,0,0,0,TB,TB,CHI,3,35,35,35,0,780,780
6661,1,C,2,6,29,4,12:16,1,1,3,2,4,5,6.0,0,0,0,0,0,1,0,0,0,0,0,CHI,TB,CHI,3,38,3,38,-35,736,736
6662,1,C,2,11,50,4,10:42,1,0,4,2,4,5,6.0,0,0,0,0,0,0,0,0,0,1,0,CHI,TB,CHI,3,38,3,38,-35,642,642
6663,1,C,2,11,39,4,09:32,1,2,2,2,4,5,6.0,0,0,0,0,0,1,0,0,0,0,0,CHI,TB,CHI,3,38,3,38,-35,572,572
6664,1,C,2,11,38,4,03:30,1,2,2,3,4,4,8.0,0,0,0,0,0,1,0,0,0,0,0,TB,TB,CHI,3,38,38,38,0,210,210
6665,0,I,3,11,38,4,02:42,1,1,3,2,3,6,5.0,0,0,0,1,0,0,0,0,0,0,0,TB,TB,CHI,3,38,38,38,0,162,162
6668,0,I,1,10,42,4,00:46,1,1,3,2,4,5,6.0,0,0,0,0,1,0,0,0,0,0,0,CHI,TB,CHI,3,38,3,38,-35,46,46
6670,1,C,1,10,42,4,00:33,1,1,3,2,4,5,6.0,0,0,0,0,1,0,0,0,0,0,0,CHI,TB,CHI,3,38,3,38,-35,33,33
6671,1,C,2,2,34,4,00:23,1,1,3,2,4,5,6.0,0,0,0,0,0,1,0,0,0,0,0,CHI,TB,CHI,3,38,3,38,-35,23,23
6672,1,C,1,10,22,1,14:56,2,1,2,4,3,4,8.0,0,0,0,0,0,1,0,0,0,0,0,SF,SF,IND,0,0,0,0,0,896,1796
6673,1,C,2,5,40,1,13:10,2,1,2,4,3,4,6.0,0,0,0,0,1,0,0,0,0,0,0,SF,SF,IND,0,0,0,0,0,790,1690
6674,0,I,2,10,16,1,08:26,1,1,3,4,2,5,6.0,0,0,0,0,0,0,1,0,0,0,0,SF,SF,IND,0,6,6,6,0,506,1406
6675,0,I,3,10,16,1,08:20,1,1,3,4,2,5,6.0,1,0,0,0,0,0,0,0,0,0,0,SF,SF,IND,0,6,6,6,0,500,1400
6676,0,I,2,11,24,1,07:27,1,2,2,4,3,4,6.0,0,0,0,0,0,0,1,0,0,0,0,IND,SF,IND,0,9,0,9,-9,447,1347
6677,1,C,2,4,30,1,04:32,2,1,2,4,3,4,7.0,0,0,0,0,1,0,0,0,0,0,0,SF,SF,IND,7,9,9,9,0,272,1172
6678,0,I,3,5,37,1,02:37,1,1,3,4,2,5,7.0,0,0,0,1,0,0,0,0,0,0,0,SF,SF,IND,7,9,9,9,0,157,1057
6679,0,I,1,10,25,1,02:27,1,2,2,4,3,4,8.0,0,0,0,0,0,1,0,0,0,0,0,IND,SF,IND,7,12,7,12,-5,147,1047
6681,0,I,1,10,19,2,14:52,2,1,2,4,3,4,7.0,0,0,0,0,0,1,0,0,0,0,0,SF,SF,IND,7,12,12,12,0,892,892
6682,0,I,3,4,25,2,14:07,1,1,3,4,2,5,5.0,0,0,0,1,0,0,0,0,0,0,0,SF,SF,IND,7,12,12,12,0,847,847
6683,0,I,1,10,42,2,12:27,1,1,3,4,2,5,6.0,0,0,0,0,0,0,1,0,0,0,0,IND,SF,IND,7,12,7,12,-5,747,747
6684,0,I,3,12,44,2,11:40,1,1,3,4,1,6,5.0,0,0,0,1,0,0,0,0,0,0,0,IND,SF,IND,7,12,7,12,-5,700,700
6685,0,I,3,7,21,2,08:00,1,1,3,4,1,6,6.0,0,0,0,1,0,0,0,0,0,0,0,IND,SF,IND,7,12,7,12,-5,480,480
6686,0,I,3,8,22,2,06:54,1,1,3,4,2,5,5.0,1,0,0,0,0,0,0,0,0,0,0,SF,SF,IND,7,12,12,12,0,414,414
6687,1,C,3,5,35,2,05:20,1,1,3,4,2,5,6.0,0,0,0,0,0,1,0,0,0,0,0,IND,SF,IND,7,12,7,12,-5,320,320
6688,1,C,3,12,18,2,03:10,1,1,3,4,2,5,7.0,0,0,0,0,0,1,0,0,0,0,0,SF,SF,IND,7,12,12,12,0,190,190
6689,1,C,2,11,41,3,12:57,1,2,2,4,3,4,7.0,0,0,0,0,0,1,0,0,0,0,0,IND,SF,IND,13,12,13,12,1,777,1677
6690,1,C,3,6,46,3,12:17,1,0,4,4,1,6,7.0,0,0,0,1,0,0,0,0,0,0,0,IND,SF,IND,13,12,13,12,1,737,1637
6691,1,C,1,10,10,3,08:34,1,1,3,4,2,5,6.0,0,0,0,0,0,1,0,0,0,0,0,SF,SF,IND,13,12,12,12,0,514,1414
6692,1,C,3,10,20,3,06:18,1,1,3,4,2,5,6.0,1,0,0,0,0,0,0,0,0,0,0,SF,SF,IND,13,12,12,12,0,378,1278
6693,0,I,1,10,36,3,05:34,2,1,2,4,3,4,6.0,0,0,0,0,0,1,0,0,0,0,0,SF,SF,IND,13,12,12,12,0,334,1234
6695,1,C,2,25,10,3,02:41,1,1,3,4,2,5,6.0,0,0,0,0,1,0,0,0,0,0,0,SF,SF,IND,20,12,12,12,0,161,1061
6696,1,C,1,10,30,4,14:18,2,1,2,4,3,4,7.0,0,0,0,0,0,1,0,0,0,0,0,SF,SF,IND,20,12,12,12,0,858,858
6697,1,C,1,10,41,4,13:45,2,1,2,4,3,4,7.0,0,0,0,0,0,1,0,0,0,0,0,SF,SF,IND,20,12,12,12,0,825,825
6698,1,C,1,10,14,4,13:13,2,1,2,4,3,4,8.0,0,0,0,0,0,1,0,0,0,0,0,SF,SF,IND,20,12,12,12,0,793,793
6699,0,I,0,0,2,4,13:07,1,1,3,4,2,5,6.0,0,0,0,1,0,0,0,0,0,0,0,SF,SF,IND,20,18,18,18,0,787,787
6700,1,C,3,3,34,4,11:57,1,1,3,4,2,5,7.0,0,0,0,0,0,1,0,0,0,0,0,IND,SF,IND,20,18,20,18,2,717,717
6701,0,I,1,10,39,4,10:35,1,1,3,4,2,5,6.0,0,0,0,0,0,0,1,0,0,0,0,IND,SF,IND,20,18,20,18,2,635,635
6702,1,C,2,11,28,4,08:59,1,2,2,4,3,4,7.0,0,0,0,0,0,1,0,0,0,0,0,IND,SF,IND,20,18,20,18,2,539,539
6703,1,C,3,12,29,4,07:50,1,1,3,4,2,5,6.0,0,0,0,0,0,1,0,0,0,0,0,IND,SF,IND,20,18,20,18,2,470,470
6704,1,C,2,6,35,4,06:11,2,1,2,4,3,4,7.0,0,0,0,0,1,0,0,0,0,0,0,SF,SF,IND,23,18,18,18,0,371,371
6705,0,IN,3,3,38,4,05:26,1,1,3,4,2,5,7.0,0,0,0,0,0,1,0,0,0,0,0,SF,SF,IND,23,18,18,18,0,326,326
6707,1,C,3,5,34,4,03:52,1,1,3,4,2,5,6.0,0,0,0,1,0,0,0,0,0,0,0,IND,SF,IND,23,18,23,18,5,232,232
6708,0,I,2,10,28,4,03:02,1,2,2,4,3,4,8.0,0,0,0,1,0,0,0,0,0,0,0,IND,SF,IND,23,18,23,18,5,182,182
6709,1,C,3,10,28,4,02:56,1,1,3,4,2,5,6.0,0,0,0,0,0,1,0,0,0,0,0,IND,SF,IND,23,18,23,18,5,176,176
