,prePenaltyPlayResult,playResult,foulName1,Binary Completion,down,yardsToGo,pff_passCoverageType,offenseFormation,offenseFormation,yardlineNumber,quarter,gameClock,num RB,num TE,num WR,num DL,num LB,num DB,defendersInBox,2-Man,Bracket,Cover-0,Cover-1,Cover-2,Cover-3,Cover-6,Goal Line,Prevent,Quarters,Red Zone,possessionTeam,offenseFormation,pff_passCoverageType,absoluteYardlineNumber,homeTeamAbbr,visitorTeamAbbr,preSnapVisitorScore,preSnapHomeScore,off_score,def_score,score_diff,gameClock_seconds,secondsLeftInHalf
7265,11,11,,1,1,10,Zone,SHOTGUN,SHOTGUN,33,2,01:45,1,1,3,4,1,6,6.0,0,0,0,0,0,0,1,0,0,0,0,NYJ,SHOTGUN,Zone,43.0,NYJ,CIN,17,7,7,7,0,105,105
7266,12,12,,1,1,10,Zone,SHOTGUN,SHOTGUN,44,2,01:21,1,1,3,4,1,6,6.0,0,0,0,0,0,0,1,0,0,0,0,NYJ,SHOTGUN,Zone,54.0,NYJ,CIN,17,7,7,7,0,81,81
7267,9,9,,1,2,2,Zone,SHOTGUN,SHOTGUN,21,2,00:33,1,1,3,4,1,6,5.0,0,0,0,0,0,0,1,0,0,0,0,NYJ,SHOTGUN,Zone,89.0,NYJ,CIN,17,7,7,7,0,33,33
7268,0,0,,0,1,10,Other,EMPTY,EMPTY,12,2,00:28,1,1,3,4,1,6,5.0,0,0,0,0,0,0,0,0,0,0,1,NYJ,EMPTY,Other,98.0,NYJ,CIN,17,7,7,7,0,28,28
7269,4,4,,1,2,10,Other,SHOTGUN,SHOTGUN,12,2,00:24,1,1,3,4,2,5,6.0,0,0,0,0,0,0,0,0,0,0,1,NYJ,SHOTGUN,Other,98.0,NYJ,CIN,17,7,7,7,0,24,24
7270,8,8,,1,3,6,Man,EMPTY,EMPTY,8,2,00:19,1,0,4,4,2,5,6.0,0,0,1,0,0,0,0,0,0,0,0,NYJ,EMPTY,Man,102.0,NYJ,CIN,17,7,7,7,0,19,19
7271,9,9,,1,1,15,Zone,SHOTGUN,SHOTGUN,16,3,14:55,1,1,3,3,3,5,6.0,0,0,0,0,0,0,1,0,0,0,0,CIN,SHOTGUN,Zone,94.0,NYJ,CIN,17,14,17,14,3,895,1795
7272,21,21,,1,2,6,Zone,EMPTY,EMPTY,25,3,14:20,1,1,3,3,3,5,6.0,0,0,0,0,0,1,0,0,0,0,0,CIN,EMPTY,Zone,85.0,NYJ,CIN,17,14,17,14,3,860,1760
7273,8,8,,1,2,14,Zone,SHOTGUN,SHOTGUN,42,3,13:06,1,1,3,4,2,5,5.0,0,0,0,0,1,0,0,0,0,0,0,CIN,SHOTGUN,Zone,68.0,NYJ,CIN,17,14,17,14,3,786,1686
7274,0,0,,0,3,6,Man,EMPTY,EMPTY,50,3,12:28,1,1,3,3,2,6,5.0,0,0,0,1,0,0,0,0,0,0,0,CIN,EMPTY,Man,60.0,NYJ,CIN,17,14,17,14,3,748,1648
7275,13,13,,1,2,6,Man,SHOTGUN,SHOTGUN,16,3,11:37,1,1,3,4,2,5,6.0,0,0,0,1,0,0,0,0,0,0,0,NYJ,SHOTGUN,Man,26.0,NYJ,CIN,17,14,14,14,0,697,1597
7277,14,14,,1,3,11,Man,SHOTGUN,SHOTGUN,28,3,09:38,1,1,3,4,1,6,7.0,0,0,1,0,0,0,0,0,0,0,0,NYJ,SHOTGUN,Man,38.0,NYJ,CIN,17,14,14,14,0,578,1478
7278,15,15,,1,1,10,Zone,SINGLEBACK,SINGLEBACK,42,3,08:56,1,2,2,5,2,4,7.0,0,0,0,0,0,1,0,0,0,0,0,NYJ,SINGLEBACK,Zone,52.0,NYJ,CIN,17,14,14,14,0,536,1436
7279,8,8,,1,2,10,Zone,EMPTY,EMPTY,14,3,06:03,1,0,4,4,2,5,6.0,0,0,0,0,0,0,0,0,0,1,0,NYJ,EMPTY,Zone,96.0,NYJ,CIN,17,14,14,14,0,363,1263
7280,0,0,,0,3,2,Other,I_FORM,I_FORM,6,3,05:26,1,1,3,4,2,5,7.0,0,0,0,0,0,0,0,0,0,0,1,NYJ,I_FORM,Other,104.0,NYJ,CIN,17,14,14,14,0,326,1226
7281,54,54,,1,1,10,Zone,SINGLEBACK,SINGLEBACK,38,3,04:02,1,2,2,4,2,5,6.0,0,0,0,0,0,0,0,0,0,1,0,CIN,SINGLEBACK,Zone,72.0,NYJ,CIN,17,17,17,17,0,242,1142
7282,8,8,,1,1,8,Other,SHOTGUN,SHOTGUN,8,3,03:17,1,1,3,3,3,5,6.0,0,0,0,0,0,0,0,0,0,0,1,CIN,SHOTGUN,Other,18.0,NYJ,CIN,17,17,17,17,0,197,1097
7283,9,9,,1,2,5,Zone,EMPTY,EMPTY,30,3,02:30,1,2,2,4,2,5,5.0,0,0,0,0,0,0,0,0,0,1,0,NYJ,EMPTY,Zone,40.0,NYJ,CIN,24,17,17,17,0,150,1050
7284,10,10,,1,2,5,Zone,SINGLEBACK,SINGLEBACK,44,3,01:19,1,2,2,4,2,5,7.0,0,0,0,0,0,1,0,0,0,0,0,NYJ,SINGLEBACK,Zone,54.0,NYJ,CIN,24,17,17,17,0,79,979
7285,24,24,,1,1,10,Zone,SHOTGUN,SHOTGUN,46,3,00:36,1,0,4,4,2,5,6.0,0,0,0,0,0,0,1,0,0,0,0,NYJ,SHOTGUN,Zone,64.0,NYJ,CIN,24,17,17,17,0,36,936
7287,0,0,,0,2,10,Zone,EMPTY,EMPTY,25,4,12:24,1,1,3,3,3,5,5.0,0,0,0,0,0,1,0,0,0,0,0,CIN,EMPTY,Zone,35.0,NYJ,CIN,24,20,24,20,4,744,744
7288,10,10,,1,3,10,Zone,EMPTY,EMPTY,25,4,12:20,1,1,3,3,2,6,5.0,0,0,0,0,0,1,0,0,0,0,0,CIN,EMPTY,Zone,35.0,NYJ,CIN,24,20,24,20,4,740,740
7289,0,0,,0,1,10,Zone,SHOTGUN,SHOTGUN,41,4,09:48,1,1,3,4,2,5,6.0,0,0,0,0,0,1,0,0,0,0,0,CIN,SHOTGUN,Zone,69.0,NYJ,CIN,24,20,24,20,4,588,588
7290,6,6,,1,2,10,Zone,SHOTGUN,SHOTGUN,41,4,09:42,1,2,2,3,3,5,6.0,0,0,0,0,0,1,0,0,0,0,0,CIN,SHOTGUN,Zone,69.0,NYJ,CIN,24,20,24,20,4,582,582
7291,21,21,,1,3,4,Man,EMPTY,EMPTY,35,4,09:00,1,1,3,3,3,5,7.0,0,0,0,1,0,0,0,0,0,0,0,CIN,EMPTY,Man,75.0,NYJ,CIN,24,20,24,20,4,540,540
7292,0,0,,0,2,6,Other,SHOTGUN,SHOTGUN,10,4,07:40,1,1,3,3,3,5,7.0,0,0,0,0,0,0,0,0,0,0,1,CIN,SHOTGUN,Other,100.0,NYJ,CIN,24,20,24,20,4,460,460
7293,10,10,,1,3,6,Zone,SHOTGUN,SHOTGUN,10,4,07:36,1,1,3,3,3,5,6.0,0,0,0,0,0,1,0,0,0,0,0,CIN,SHOTGUN,Zone,100.0,NYJ,CIN,24,20,24,20,4,456,456
7294,14,14,,1,1,10,Zone,SHOTGUN,SHOTGUN,25,4,07:24,1,0,4,4,2,5,6.0,0,0,0,0,0,0,1,0,0,0,0,NYJ,SHOTGUN,Zone,85.0,NYJ,CIN,31,20,20,20,0,444,444
7295,0,0,,0,1,10,Man,EMPTY,EMPTY,39,4,06:51,1,1,3,4,2,5,6.0,0,0,0,1,0,0,0,0,0,0,0,NYJ,EMPTY,Man,71.0,NYJ,CIN,31,20,20,20,0,411,411
7296,23,23,,1,2,10,Zone,SHOTGUN,SHOTGUN,39,4,06:47,1,1,3,4,2,5,6.0,0,0,0,0,0,1,0,0,0,0,0,NYJ,SHOTGUN,Zone,71.0,NYJ,CIN,31,20,20,20,0,407,407
7297,12,12,,1,1,20,Zone,EMPTY,EMPTY,48,4,06:03,1,0,4,4,2,5,6.0,0,0,0,0,1,0,0,0,0,0,0,NYJ,EMPTY,Zone,58.0,NYJ,CIN,31,20,20,20,0,363,363
7298,6,6,,1,2,8,Zone,SHOTGUN,SHOTGUN,36,4,05:37,1,0,4,4,2,5,6.0,0,0,0,0,0,1,0,0,0,0,0,NYJ,SHOTGUN,Zone,46.0,NYJ,CIN,31,20,20,20,0,337,337
7299,8,8,,1,3,2,Zone,SHOTGUN,SHOTGUN,30,4,05:15,1,0,4,4,2,5,7.0,0,0,0,0,0,1,0,0,0,0,0,NYJ,SHOTGUN,Zone,40.0,NYJ,CIN,31,20,20,20,0,315,315
7300,19,19,,1,2,7,Zone,SHOTGUN,SHOTGUN,19,4,04:43,1,1,3,4,2,5,6.0,0,0,0,0,0,0,0,0,0,1,0,NYJ,SHOTGUN,Zone,29.0,NYJ,CIN,31,20,20,20,0,283,283
7301,0,0,,0,0,0,Other,SHOTGUN,SHOTGUN,2,4,04:36,1,1,3,4,2,5,6.0,0,0,0,0,0,0,0,0,0,0,1,NYJ,SHOTGUN,Other,12.0,NYJ,CIN,31,26,26,26,0,276,276
7302,13,13,,1,2,9,Zone,EMPTY,EMPTY,13,4,03:50,1,1,3,4,2,5,6.0,0,0,0,0,0,1,0,0,0,0,0,NYJ,EMPTY,Zone,23.0,NYJ,CIN,31,26,26,26,0,230,230
7303,19,19,,1,2,5,Man,SHOTGUN,SHOTGUN,30,4,03:17,1,1,3,4,2,5,6.0,0,0,0,1,0,0,0,0,0,0,0,CIN,SHOTGUN,Man,40.0,NYJ,CIN,31,34,31,34,-3,197,197
7304,0,0,,0,2,11,Zone,SHOTGUN,SHOTGUN,48,4,02:28,1,1,3,3,3,5,5.0,0,0,0,0,0,0,1,0,0,0,0,CIN,SHOTGUN,Zone,58.0,NYJ,CIN,31,34,31,34,-3,148,148
7305,0,0,,0,2,6,Man,EMPTY,EMPTY,25,4,02:04,1,1,3,4,2,5,6.0,0,0,0,1,0,0,0,0,0,0,0,NYJ,EMPTY,Man,85.0,NYJ,CIN,31,34,34,34,0,124,124
7306,12,12,,1,1,10,Zone,SHOTGUN,SHOTGUN,25,1,15:00,1,2,2,3,3,5,6.0,0,0,0,0,1,0,0,0,0,0,0,LAC,SHOTGUN,Zone,35.0,LAC,NE,0,0,0,0,0,900,1800
7307,41,41,,1,2,4,Zone,SINGLEBACK,SINGLEBACK,43,1,13:43,1,1,3,3,3,5,7.0,0,0,0,0,0,1,0,0,0,0,0,LAC,SINGLEBACK,Zone,53.0,LAC,NE,0,0,0,0,0,823,1723
7308,0,0,,0,1,10,Man,SHOTGUN,SHOTGUN,16,1,13:09,1,1,3,2,4,5,6.0,0,0,0,1,0,0,0,0,0,0,0,LAC,SHOTGUN,Man,94.0,LAC,NE,0,0,0,0,0,789,1689
7309,6,6,,1,3,7,Man,EMPTY,EMPTY,13,1,12:28,1,1,3,1,4,6,5.0,0,0,0,1,0,0,0,0,0,0,0,LAC,EMPTY,Man,97.0,LAC,NE,0,0,0,0,0,748,1648
7310,0,0,,0,2,7,Zone,SHOTGUN,SHOTGUN,28,1,10:12,2,1,2,3,4,4,7.0,0,0,0,0,0,1,0,0,0,0,0,NE,SHOTGUN,Zone,82.0,LAC,NE,0,7,0,7,-7,612,1512
7311,14,14,,1,3,7,Man,SHOTGUN,SHOTGUN,28,1,10:08,1,1,3,2,3,6,5.0,1,0,0,0,0,0,0,0,0,0,0,NE,SHOTGUN,Man,82.0,LAC,NE,0,7,0,7,-7,608,1508
7312,44,44,,1,1,10,Zone,SHOTGUN,SHOTGUN,42,1,09:38,1,2,2,2,4,5,6.0,0,0,0,0,0,1,0,0,0,0,0,NE,SHOTGUN,Zone,68.0,LAC,NE,0,7,0,7,-7,578,1478
7313,0,0,,0,2,11,Zone,SHOTGUN,SHOTGUN,15,1,08:13,1,2,2,2,4,5,6.0,0,0,0,0,0,1,0,0,0,0,0,NE,SHOTGUN,Zone,25.0,LAC,NE,0,7,0,7,-7,493,1393
7314,2,2,,1,2,3,Other,I_FORM,I_FORM,3,1,07:10,2,1,2,4,3,4,9.0,0,0,0,0,0,0,0,0,0,0,1,NE,I_FORM,Other,13.0,LAC,NE,0,7,0,7,-7,430,1330
7315,13,13,,1,3,6,Man,SHOTGUN,SHOTGUN,21,1,05:00,1,1,3,1,4,6,6.0,0,0,0,1,0,0,0,0,0,0,0,LAC,SHOTGUN,Man,31.0,LAC,NE,7,7,7,7,0,300,1200
7318,5,5,,1,1,10,Man,SINGLEBACK,SINGLEBACK,29,1,02:43,1,1,3,2,4,5,6.0,0,0,0,1,0,0,0,0,0,0,0,NE,SINGLEBACK,Man,81.0,LAC,NE,7,7,7,7,0,163,1063
7319,0,0,,0,1,10,Man,SHOTGUN,SHOTGUN,42,1,01:30,1,1,3,2,4,5,6.0,0,0,0,1,0,0,0,0,0,0,0,NE,SHOTGUN,Man,68.0,LAC,NE,7,7,7,7,0,90,990
7321,0,0,,0,1,10,Zone,EMPTY,EMPTY,14,2,14:51,1,1,3,2,4,5,6.0,0,0,0,0,0,1,0,0,0,0,0,LAC,EMPTY,Zone,96.0,LAC,NE,7,7,7,7,0,891,891
7322,5,5,,1,3,4,Other,SHOTGUN,SHOTGUN,5,2,12:40,1,1,3,1,4,6,7.0,0,0,0,0,0,0,0,0,0,0,1,LAC,SHOTGUN,Other,15.0,LAC,NE,7,7,7,7,0,760,760
7323,11,11,,1,1,10,Man,SINGLEBACK,SINGLEBACK,25,2,12:35,1,2,2,3,3,5,6.0,0,0,0,1,0,0,0,0,0,0,0,NE,SINGLEBACK,Man,35.0,LAC,NE,7,14,7,14,-7,755,755
7324,33,33,,1,1,10,Zone,I_FORM,I_FORM,37,2,10:09,2,1,2,2,4,5,6.0,0,0,0,0,0,1,0,0,0,0,0,NE,I_FORM,Zone,73.0,LAC,NE,7,14,7,14,-7,609,609
7325,0,0,,0,1,4,Other,EMPTY,EMPTY,4,2,09:28,1,1,3,4,2,5,5.0,0,0,0,0,0,0,0,0,0,0,1,NE,EMPTY,Other,106.0,LAC,NE,7,14,7,14,-7,568,568
7326,0,0,,0,4,1,Man,SHOTGUN,SHOTGUN,1,2,08:39,1,1,3,2,4,5,8.0,0,0,0,1,0,0,0,0,0,0,0,NE,SHOTGUN,Man,109.0,LAC,NE,7,14,7,14,-7,519,519
7327,5,5,,1,2,9,Zone,SHOTGUN,SHOTGUN,3,2,07:55,1,1,3,2,4,5,6.0,0,0,0,0,0,1,0,0,0,0,0,LAC,SHOTGUN,Zone,107.0,LAC,NE,7,14,14,14,0,475,475
7328,0,0,,0,3,4,Zone,SHOTGUN,SHOTGUN,8,2,07:11,1,1,3,2,3,6,6.0,0,0,0,0,1,0,0,0,0,0,0,LAC,SHOTGUN,Zone,102.0,LAC,NE,7,14,14,14,0,431,431
7329,0,0,,0,1,10,Man,SHOTGUN,SHOTGUN,36,2,06:51,1,1,3,3,3,5,7.0,0,0,0,1,0,0,0,0,0,0,0,NE,SHOTGUN,Man,74.0,LAC,NE,7,14,7,14,-7,411,411
7330,7,7,,1,2,10,Man,SHOTGUN,SHOTGUN,36,2,06:46,1,1,3,3,3,5,6.0,0,0,0,1,0,0,0,0,0,0,0,NE,SHOTGUN,Man,74.0,LAC,NE,7,14,7,14,-7,406,406
7331,0,0,,0,2,5,Man,I_FORM,I_FORM,6,2,03:42,2,1,2,4,3,4,8.0,0,0,1,0,0,0,0,0,0,0,0,NE,I_FORM,Man,104.0,LAC,NE,7,14,7,14,-7,222,222
7332,0,0,,0,3,5,Man,SHOTGUN,SHOTGUN,6,2,03:37,1,1,3,2,4,5,7.0,0,0,1,0,0,0,0,0,0,0,0,NE,SHOTGUN,Man,104.0,LAC,NE,7,14,7,14,-7,217,217
7334,0,0,,0,3,6,Zone,SHOTGUN,SHOTGUN,29,2,02:32,1,1,3,2,3,6,6.0,0,0,0,0,0,1,0,0,0,0,0,LAC,SHOTGUN,Zone,81.0,LAC,NE,10,14,14,14,0,152,152
7335,0,0,,0,2,8,Man,EMPTY,EMPTY,34,2,02:00,1,1,3,2,4,5,5.0,0,0,0,1,0,0,0,0,0,0,0,NE,EMPTY,Man,44.0,LAC,NE,10,14,10,14,-4,120,120
7336,0,0,,0,3,8,Man,SHOTGUN,SHOTGUN,34,2,01:56,1,1,3,2,3,6,6.0,0,0,0,1,0,0,0,0,0,0,0,NE,SHOTGUN,Man,44.0,LAC,NE,10,14,10,14,-4,116,116
7337,9,9,,1,1,10,Zone,SHOTGUN,SHOTGUN,28,2,01:44,1,1,3,2,3,6,5.0,0,0,0,0,1,0,0,0,0,0,0,LAC,SHOTGUN,Zone,82.0,LAC,NE,10,14,14,14,0,104,104
7338,0,0,,0,1,10,Zone,SHOTGUN,SHOTGUN,40,2,01:11,1,1,3,2,3,6,6.0,0,0,0,0,0,1,0,0,0,0,0,LAC,SHOTGUN,Zone,70.0,LAC,NE,10,14,14,14,0,71,71
7339,0,0,,0,2,10,Man,SHOTGUN,SHOTGUN,40,2,01:06,1,1,3,2,3,6,5.0,0,0,0,1,0,0,0,0,0,0,0,LAC,SHOTGUN,Man,70.0,LAC,NE,10,14,14,14,0,66,66
7340,10,10,,1,1,10,Man,SHOTGUN,SHOTGUN,40,2,00:57,1,1,3,2,4,5,6.0,0,0,0,1,0,0,0,0,0,0,0,NE,SHOTGUN,Man,70.0,LAC,NE,10,14,10,14,-4,57,57
7341,0,0,,0,1,10,Man,SHOTGUN,SHOTGUN,30,2,00:28,1,1,3,2,4,5,6.0,0,0,0,1,0,0,0,0,0,0,0,NE,SHOTGUN,Man,80.0,LAC,NE,10,14,10,14,-4,28,28
7342,0,0,,0,2,10,Man,SHOTGUN,SHOTGUN,30,2,00:23,1,1,3,2,4,5,6.0,0,0,0,1,0,0,0,0,0,0,0,NE,SHOTGUN,Man,80.0,LAC,NE,10,14,10,14,-4,23,23
7343,0,0,,0,3,10,Man,SHOTGUN,SHOTGUN,30,2,00:19,1,1,3,2,3,6,5.0,0,0,0,1,0,0,0,0,0,0,0,NE,SHOTGUN,Man,80.0,LAC,NE,10,14,10,14,-4,19,19
7344,4,4,,1,2,6,Zone,I_FORM,I_FORM,42,3,13:04,2,1,2,4,3,4,8.0,0,0,0,0,0,1,0,0,0,0,0,NE,I_FORM,Zone,52.0,LAC,NE,13,14,13,14,-1,784,1684
7345,15,15,,1,1,10,Zone,SINGLEBACK,SINGLEBACK,48,3,11:44,2,1,2,3,4,4,7.0,0,0,0,0,0,0,0,0,0,1,0,NE,SINGLEBACK,Zone,62.0,LAC,NE,13,14,13,14,-1,704,1604
7346,0,0,,0,2,14,Zone,SHOTGUN,SHOTGUN,37,3,10:45,1,1,3,2,4,5,6.0,0,0,0,0,0,0,1,0,0,0,0,NE,SHOTGUN,Zone,73.0,LAC,NE,13,14,13,14,-1,645,1545
7347,7,12,,1,3,14,Man,SHOTGUN,SHOTGUN,37,3,10:39,1,1,3,2,3,6,6.0,0,0,0,1,0,0,0,0,0,0,0,NE,SHOTGUN,Man,73.0,LAC,NE,13,14,13,14,-1,639,1539
7348,11,11,,1,1,10,Zone,SINGLEBACK,SINGLEBACK,25,3,10:31,1,2,2,3,3,5,7.0,0,0,0,0,1,0,0,0,0,0,0,LAC,SINGLEBACK,Zone,85.0,LAC,NE,13,14,14,14,0,631,1531
7349,0,0,,0,2,8,Zone,SHOTGUN,SHOTGUN,38,3,09:25,1,1,3,2,4,5,6.0,0,0,0,0,0,1,0,0,0,0,0,LAC,SHOTGUN,Zone,72.0,LAC,NE,13,14,14,14,0,565,1465
7350,0,0,,0,3,8,Man,SHOTGUN,SHOTGUN,38,3,09:17,1,1,3,1,4,6,5.0,0,0,0,1,0,0,0,0,0,0,0,LAC,SHOTGUN,Man,72.0,LAC,NE,13,14,14,14,0,557,1457
7351,14,14,,1,3,8,Man,SHOTGUN,SHOTGUN,41,3,07:29,1,1,3,2,3,6,6.0,0,0,0,1,0,0,0,0,0,0,0,NE,SHOTGUN,Man,51.0,LAC,NE,13,14,13,14,-1,449,1349
7352,0,0,,0,1,20,Man,SHOTGUN,SHOTGUN,44,3,04:31,1,1,3,2,4,5,6.0,0,0,0,1,0,0,0,0,0,0,0,NE,SHOTGUN,Man,66.0,LAC,NE,13,14,13,14,-1,271,1171
7353,0,0,,0,3,6,Man,SHOTGUN,SHOTGUN,30,3,03:48,1,1,3,1,4,6,5.0,0,0,1,0,0,0,0,0,0,0,0,NE,SHOTGUN,Man,80.0,LAC,NE,13,14,13,14,-1,228,1128
7354,0,0,,0,3,4,Zone,SHOTGUN,SHOTGUN,30,3,00:48,1,1,3,2,3,6,6.0,0,0,0,0,1,0,0,0,0,0,0,LAC,SHOTGUN,Zone,40.0,LAC,NE,16,14,14,14,0,48,948
7355,2,2,,1,1,10,Zone,SHOTGUN,SHOTGUN,25,3,00:39,1,2,2,3,4,4,6.0,0,0,0,0,0,1,0,0,0,0,0,NE,SHOTGUN,Zone,35.0,LAC,NE,16,17,16,17,-1,39,939
7356,7,7,,1,2,8,Man,SINGLEBACK,SINGLEBACK,27,4,15:00,1,1,3,2,4,5,6.0,0,0,0,1,0,0,0,0,0,0,0,NE,SINGLEBACK,Man,83.0,LAC,NE,16,17,16,17,-1,900,900
7357,15,15,,1,3,9,Zone,SHOTGUN,SHOTGUN,7,4,11:43,1,1,3,2,4,5,6.0,0,0,0,0,1,0,0,0,0,0,0,LAC,SHOTGUN,Zone,17.0,LAC,NE,16,17,17,17,0,703,703
7358,0,0,,0,2,10,Zone,EMPTY,EMPTY,22,4,10:24,1,1,3,2,4,5,6.0,0,0,0,0,0,1,0,0,0,0,0,LAC,EMPTY,Zone,32.0,LAC,NE,16,17,17,17,0,624,624
7359,0,0,,0,3,10,Man,SHOTGUN,SHOTGUN,22,4,10:20,1,1,3,2,3,6,6.0,0,0,0,1,0,0,0,0,0,0,0,LAC,SHOTGUN,Man,32.0,LAC,NE,16,17,17,17,0,620,620
7360,0,0,,1,0,0,Man,EMPTY,EMPTY,2,4,10:11,1,1,3,2,4,5,8.0,0,0,0,1,0,0,0,0,0,0,0,NE,EMPTY,Man,12.0,LAC,NE,22,17,22,17,5,611,611
7361,0,0,,0,1,10,Zone,SHOTGUN,SHOTGUN,23,4,10:04,1,1,3,2,4,5,6.0,0,0,0,0,0,1,0,0,0,0,0,LAC,SHOTGUN,Zone,33.0,LAC,NE,24,17,17,17,0,604,604
7362,14,14,,1,2,20,Zone,SHOTGUN,SHOTGUN,13,4,09:42,1,1,3,2,3,6,6.0,0,0,0,0,0,1,0,0,0,0,0,LAC,SHOTGUN,Zone,23.0,LAC,NE,24,17,17,17,0,582,582
7363,16,16,,1,2,9,Zone,I_FORM,I_FORM,46,4,06:38,2,1,2,3,4,4,8.0,0,0,0,0,0,1,0,0,0,0,0,NE,I_FORM,Zone,64.0,LAC,NE,24,17,24,17,7,398,398
7364,7,7,,1,1,10,Zone,SHOTGUN,SHOTGUN,28,4,02:12,1,1,3,2,3,6,5.0,0,0,0,0,1,0,0,0,0,0,0,LAC,SHOTGUN,Zone,38.0,LAC,NE,27,17,17,17,0,132,132
7365,15,15,,1,2,9,Zone,I_FORM,I_FORM,37,4,05:19,2,1,2,4,3,4,8.0,0,0,0,0,0,1,0,0,0,0,0,NE,I_FORM,Zone,47.0,LAC,NE,24,17,24,17,7,319,319
7366,6,6,,1,2,3,Zone,SHOTGUN,SHOTGUN,35,4,02:00,1,1,3,2,3,6,6.0,0,0,0,0,0,1,0,0,0,0,0,LAC,SHOTGUN,Zone,45.0,LAC,NE,27,17,17,17,0,120,120
7367,9,9,,1,2,10,Zone,SINGLEBACK,SINGLEBACK,22,4,04:07,1,2,2,4,3,4,7.0,0,0,0,0,0,0,0,0,0,1,0,NE,SINGLEBACK,Zone,32.0,LAC,NE,24,17,24,17,7,247,247
7368,18,18,,1,3,18,Zone,SHOTGUN,SHOTGUN,33,4,01:28,1,1,3,3,2,6,4.0,0,0,0,0,0,0,0,0,0,1,0,LAC,SHOTGUN,Zone,43.0,LAC,NE,27,17,17,17,0,88,88
7369,0,0,,0,1,10,Zone,SHOTGUN,SHOTGUN,49,4,01:22,1,1,3,2,3,6,5.0,0,0,0,0,1,0,0,0,0,0,0,LAC,SHOTGUN,Zone,61.0,LAC,NE,27,17,17,17,0,82,82
7370,11,11,,1,2,10,Zone,SHOTGUN,SHOTGUN,49,4,01:17,1,1,3,2,3,6,6.0,0,0,0,0,1,0,0,0,0,0,0,LAC,SHOTGUN,Zone,61.0,LAC,NE,27,17,17,17,0,77,77
7371,14,14,,1,1,10,Zone,SHOTGUN,SHOTGUN,38,4,01:11,1,1,3,3,2,6,5.0,0,0,0,0,0,0,1,0,0,0,0,LAC,SHOTGUN,Zone,72.0,LAC,NE,27,17,17,17,0,71,71
7372,24,24,,1,2,10,Zone,SHOTGUN,SHOTGUN,24,4,00:47,1,1,3,3,2,6,6.0,0,0,0,0,1,0,0,0,0,0,0,LAC,SHOTGUN,Zone,86.0,LAC,NE,27,17,17,17,0,47,47
7373,6,6,,1,2,6,Man,EMPTY,EMPTY,29,1,14:19,1,1,3,4,2,5,6.0,0,0,0,1,0,0,0,0,0,0,0,JAX,EMPTY,Man,81.0,SEA,JAX,0,0,0,0,0,859,1759
7374,1,1,,1,2,6,Zone,SHOTGUN,SHOTGUN,47,1,12:18,1,1,3,4,2,5,6.0,0,0,0,0,1,0,0,0,0,0,0,JAX,SHOTGUN,Zone,57.0,SEA,JAX,0,0,0,0,0,738,1638
7375,7,7,,1,3,5,Zone,EMPTY,EMPTY,46,1,11:36,1,1,3,3,2,6,6.0,0,0,0,0,1,0,0,0,0,0,0,JAX,EMPTY,Zone,56.0,SEA,JAX,0,0,0,0,0,696,1596
7376,0,0,,0,1,10,Zone,SINGLEBACK,SINGLEBACK,39,1,11:02,1,1,3,4,2,5,6.0,0,0,0,0,0,0,0,0,0,1,0,JAX,SINGLEBACK,Zone,49.0,SEA,JAX,0,0,0,0,0,662,1562
7378,9,9,,1,1,10,Zone,EMPTY,EMPTY,20,1,09:28,1,2,2,3,4,4,6.0,0,0,0,0,0,1,0,0,0,0,0,SEA,EMPTY,Zone,30.0,SEA,JAX,0,0,0,0,0,568,1468
7379,27,27,,1,2,5,Man,SINGLEBACK,SINGLEBACK,28,1,06:26,1,1,3,3,3,5,8.0,0,0,0,1,0,0,0,0,0,0,0,SEA,SINGLEBACK,Man,82.0,SEA,JAX,0,0,0,0,0,386,1286
7380,0,0,,0,3,2,Zone,EMPTY,EMPTY,24,1,02:57,0,1,4,3,2,6,5.0,0,0,0,0,1,0,0,0,0,0,0,JAX,EMPTY,Zone,86.0,SEA,JAX,0,7,0,7,-7,177,1077
7381,1,1,,1,2,8,Zone,SINGLEBACK,SINGLEBACK,27,1,02:10,1,1,3,3,3,5,6.0,0,0,0,0,0,0,0,0,0,1,0,SEA,SINGLEBACK,Zone,37.0,SEA,JAX,0,7,7,7,0,130,1030
7382,5,5,,1,3,7,Zone,SHOTGUN,SHOTGUN,28,1,01:35,1,1,3,2,3,6,5.0,0,0,0,0,0,1,0,0,0,0,0,SEA,SHOTGUN,Zone,38.0,SEA,JAX,0,7,7,7,0,95,995
7383,9,9,,1,1,15,Zone,SINGLEBACK,SINGLEBACK,31,2,15:00,1,2,2,3,4,4,7.0,0,0,0,0,0,1,0,0,0,0,0,JAX,SINGLEBACK,Zone,41.0,SEA,JAX,0,7,0,7,-7,900,900
7384,0,0,,0,1,10,Man,SHOTGUN,SHOTGUN,50,2,13:40,1,2,2,3,4,4,7.0,0,0,0,1,0,0,0,0,0,0,0,JAX,SHOTGUN,Man,60.0,SEA,JAX,0,7,0,7,-7,820,820
7385,8,8,,1,1,10,Zone,SHOTGUN,SHOTGUN,27,2,13:30,1,1,3,2,4,5,6.0,0,0,0,0,0,1,0,0,0,0,0,SEA,SHOTGUN,Zone,83.0,SEA,JAX,0,7,7,7,0,810,810
